Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
0.0,2438262,624,3907.5,3904.0,3584,4384,131.9,"void transformer_engine::normalization::rmsnorm_bwd_finalize_tuned_kernel<transformer_engine::normalization::Kernel_traits_finalize<(unsigned int)512, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, unsigned int, (unsigned int)1024, (unsigned int)4, transformer_engine::normalization::Kernel_traits_base<(unsigned int)512, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, unsigned int, (unsigned int)1024>>>(transformer_engine::normalization::BackwardKernelParams)"
0.0,2359475,1800,1310.8,1280.0,768,2496,309.2,"void hybrid_ep::update_expected_value_kernel<(int)1, (int)1, (int)1>(unsigned long *, unsigned int *)"
0.0,2239955,108,20740.3,20416.5,11648,39232,3847.1,nvjet_sm103_tst_128x88_64x7_2x1_v_bz_TNT
0.0,2223921,92,24173.1,22384.0,9888,63329,10245.0,nvjet_sm103_tst_64x64_64x16_2x2_2cta_h_bz_splitK_NNT
0.0,2163894,1249,1732.5,1696.0,1376,2368,206.4,"void at_cuda_detail::cub::detail::radix_sort::DeviceRadixSortExclusiveSumKernel<at_cuda_detail::cub::detail::radix::policy_hub<long, at::cuda::cub::detail::OpaqueType<(int)8>, unsigned long long>::Policy1000, unsigned long long>(T2 *)"
0.0,2108140,67,31464.8,30912.0,19232,47201,6363.7,nvjet_sm103_tst_128x56_64x9_2x1_v_bz_NNT
0.0,2105232,58,36297.1,34657.0,18720,75425,11138.0,nvjet_sm103_tst_128x64_64x8_1x4_h_bz_NNT
0.0,2100815,80,26260.2,23232.0,12640,61921,9240.7,nvjet_sm103_tst_64x16_64x16_2x2_2cta_h_bz_NNT
0.0,1944526,76,25585.9,25280.0,13632,58049,9050.3,nvjet_sm103_tst_64x56_64x14_4x1_v_bz_NNT
0.0,1927215,26,74123.7,60896.5,33601,161090,33897.6,nvjet_sm103_tst_128x200_64x5_2x1_v_bz_NNT
0.0,1868208,59,31664.5,29184.0,14656,72129,10786.7,nvjet_sm103_tst_128x24_64x11_1x4_h_bz_NNT
0.0,1732078,80,21651.0,20912.5,18144,29025,2541.9,"void multi_tensor_apply_kernel<TensorListMetadata<(int)1, (bool)0>, transformer_engine::multi_tensor_l2norm::L2NormFunctor<float>, float *, float *, bool, int>(long, volatile int *, T1, T2, T3...)"
0.0,1721842,48,35871.7,30080.0,14368,98209,17865.0,nvjet_sm103_tst_64x32_64x16_2x1_2cta_v_bz_splitK_TNT
0.0,1682473,1080,1557.8,1568.0,1088,2112,233.4,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
0.0,1613867,1104,1461.8,1472.0,992,2336,249.8,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
0.0,1561646,63,24788.0,22368.0,7777,55712,10626.7,nvjet_sm103_tst_64x40_64x16_2x2_h_bz_splitK_NNT
0.0,1553612,36,43155.9,33456.5,14593,87425,24994.2,nvjet_sm103_tst_64x16_64x16_2x1_2cta_v_bz_splitK_TNT
0.0,1542862,40,38571.6,35296.0,18945,69408,13303.2,nvjet_sm103_tst_128x56_64x9_1x4_h_bz_NNT
0.0,1500517,1200,1250.4,1280.0,800,1824,242.4,triton_poi_fused__to_copy_all_reduce_scalar_tensor_stack_0
0.0,1471845,856,1719.4,1696.0,1120,2720,234.2,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
0.0,1429003,24,59541.8,59168.0,37184,142242,21026.0,nvjet_sm103_tst_192x128_64x6_2x2_2cta_h_bz_TNT
0.0,1375759,640,2149.6,2144.0,1536,2624,131.4,"void at::native::<unnamed>::CatArrayBatchedCopy_alignedK_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)1, (int)128, (int)1, (int)16>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
0.0,1267239,624,2030.8,2016.0,1696,2656,166.1,"void at_cuda_detail::cub::detail::reduce::DeviceReduceKernel<at_cuda_detail::cub::detail::reduce::policy_hub<int, unsigned long long, cuda::std::__4::plus<void>>::Policy1000, thrust::THRUST_300001_SM_750_800_860_900_1000_1200_NS::transform_iterator<at::native::<unnamed>::NonZeroOp<bool>, const bool *, thrust::THRUST_300001_SM_750_800_860_900_1000_1200_NS::use_default, thrust::THRUST_300001_SM_750_800_860_900_1000_1200_NS::use_default>, unsigned long long, cuda::std::__4::plus<void>, int, cuda::std::__4::__identity>(T2, T5 *, T3, at_cuda_detail::cub::GridEvenShare<T3>, T4, T6)"
0.0,1263984,39,32409.8,28864.0,16736,65121,12050.5,nvjet_sm103_tst_64x144_64x12_2x2_2cta_h_bz_NNT
0.0,1226764,14,87626.0,81153.0,40225,185762,47273.8,nvjet_sm103_tst_192x160_64x6_2x2f_2cta_h_bz_TNT
0.0,1167275,624,1870.6,1824.0,1280,2784,312.4,"void at_cuda_detail::cub::detail::reduce::DeviceReduceSingleTileKernel<at_cuda_detail::cub::detail::reduce::policy_hub<int, unsigned long long, cuda::std::__4::plus<void>>::Policy1000, int *, int *, int, cuda::std::__4::plus<void>, int, int, cuda::std::__4::__identity>(T2, T3, T4, T5, T6, T8)"
0.0,1144232,624,1833.7,1824.0,1632,2240,111.6,"void at::native::<unnamed>::CatArrayBatchedCopy_alignedK_contig<at::native::<unnamed>::OpaqueType<(unsigned int)8>, unsigned int, (int)1, (int)128, (int)1, (int)16>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
0.0,1127142,26,43351.6,39248.0,19168,98849,20718.7,nvjet_sm103_tst_64x48_64x16_2x1_2cta_v_bz_splitK_TNT
0.0,1014407,6,169067.8,139297.0,136385,261570,51849.1,nvjet_sm103_tst_128x192_64x7_2x2f_2cta_h_bz_NNT
0.0,988336,42,23531.8,20576.0,9889,66689,11734.6,nvjet_sm103_tst_32x64_64x16_4x1_v_bz_splitK_NNN
0.0,933094,64,14579.6,11456.0,11072,211361,24988.8,nvjet_sm103_tst_192x128_64x6_2x1_2cta_v_bz_NNT
0.0,907877,64,14185.6,14000.0,13216,17728,687.5,nvjet_sm103_tst_64x32_64x16_2x1_2cta_v_bz_NTT
0.0,841315,10,84131.5,89616.5,54560,110752,21628.7,nvjet_sm103_tst_192x128_64x6_2x2f_2cta_h_bz_TNT
0.0,770788,64,12043.6,11968.0,11424,13408,368.5,nvjet_sm103_tst_32x64_64x16_1x2_2cta_h_bz_splitK_TNN
0.0,745798,48,15537.5,15504.0,10176,26208,2953.2,nvjet_sm103_tst_64x32_64x16_4x1_2cta_v_bz_TNT
0.0,709763,26,27298.6,25232.0,16576,43968,7549.4,nvjet_sm103_tst_128x24_64x11_1x2_h_bz_NNT
0.0,637798,24,26574.9,22704.0,16385,78912,12815.6,nvjet_sm103_tst_64x32_64x16_2x1_2cta_v_bz_NNT
0.0,584740,6,97456.7,95329.0,29184,177793,52397.0,nvjet_sm103_tst_256x96_64x5_2x1_2cta_v_bz_TNT
0.0,546438,14,39031.3,37760.0,16896,62048,14035.6,nvjet_sm103_tst_96x64_64x10_4x1_v_bz_TNN
0.0,536454,2,268227.0,268227.0,253123,283331,21360.3,nvjet_sm103_tst_128x256_64x6_4x1f_2cta_v_bz_TNT
0.0,530498,336,1578.9,1536.0,1280,2112,189.7,"void <unnamed>::elementwise_kernel_with_index<int, at::native::arange_cuda_out(const c10::Scalar &, const c10::Scalar &, const c10::Scalar &, at::Tensor &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)"
0.0,381922,8,47740.3,45120.5,23488,79424,21087.4,nvjet_sm103_tst_192x96_64x7_2x2_2cta_h_bz_TNT
0.0,375171,12,31264.3,32896.5,21024,35424,4876.0,nvjet_sm103_tst_192x144_64x6_2x1_2cta_v_bz_TNT
0.0,357378,13,27490.6,23840.0,21536,43905,6471.0,nvjet_sm103_tst_64x48_64x16_4x1_2cta_v_bz_NNT
0.0,326947,6,54491.2,59089.0,39264,64609,11431.8,nvjet_sm103_tst_192x144_64x6_2x1_2cta_v_bz_NNT
0.0,313573,16,19598.3,20352.0,12384,24801,3277.8,nvjet_sm103_tst_192x80_64x7_2x2_2cta_h_bz_TNT
0.0,303939,3,101313.0,70784.0,62529,170626,60168.6,nvjet_sm103_tst_256x128_64x5_2x4_2cta_h_bz_NNT
0.0,300899,65,4629.2,4256.0,4096,8864,985.8,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_put_kernel_impl<at::native::OpaqueType<(int)4>>(at::TensorIterator &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)"
0.0,276129,2,138064.5,138064.5,126400,149729,16496.1,nvjet_sm103_tst_160x192_64x5_2x2f_2cta_h_bz_NNN
0.0,269668,9,29963.1,23104.0,13888,55361,13983.4,nvjet_sm103_tst_64x64_64x16_2x1_2cta_v_bz_NNT
0.0,254370,3,84790.0,70784.0,64705,118881,29679.7,nvjet_sm103_tst_160x192_64x5_1x2_2cta_h_bz_NNN
0.0,243904,11,22173.1,23104.0,17760,26144,3281.7,nvjet_sm103_tst_64x64_64x16_4x1_2cta_v_bz_NNT
0.0,239716,32,7491.1,8032.0,5344,8864,1209.7,"void at::native::_scatter_gather_elementwise_kernel<(int)128, (int)8, void at::native::_cuda_scatter_gather_internal_kernel<(bool)0, at::native::OpaqueType<(int)8>, int>::operator ()<at::native::TensorAssign>(at::TensorIterator &, long, long, long, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
0.0,237346,8,29668.3,29664.5,29441,29856,146.3,"void compute_cuda_kernel<int>(const T1 *, const long *, T1 *, long, long)"
0.0,234050,4,58512.5,63104.5,37664,70177,14326.0,nvjet_sm103_tst_128x272_64x4_4x1_v_bz_TNT
0.0,231714,8,28964.3,29072.5,19040,36608,6854.6,nvjet_sm103_tst_192x80_64x7_2x2_2cta_h_bz_NNT
0.0,230082,6,38347.0,36608.5,35105,43200,3661.1,nvjet_sm103_tst_192x160_64x6_2x1_2cta_v_bz_TNT
0.0,226627,6,37771.2,37248.0,28449,49569,8293.4,nvjet_sm103_tst_64x144_64x12_2x2_2cta_h_bz_TNT
0.0,222209,6,37034.8,36544.0,28448,46304,7632.2,nvjet_sm103_tst_64x176_64x11_2x2_2cta_h_bz_TNT
0.0,200387,6,33397.8,30449.0,11872,70048,19426.2,nvjet_sm103_tst_64x128_64x13_2x2_2cta_h_bz_NNT
0.0,198464,64,3101.0,3104.0,2496,3616,313.8,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<bool, at::native::func_wrapper_t<bool, at::native::or_kernel_cuda(at::TensorIterator &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(bool, bool) (instance 1)]>, unsigned int, bool, (int)4, (int)4>>(T3)"
0.0,198403,3,66134.3,66945.0,63969,67489,1894.9,nvjet_sm103_tst_192x160_64x6_2x1_2cta_v_bz_NNT
0.0,197665,72,2745.3,2752.0,2176,3200,228.2,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<bool, at::native::func_wrapper_t<bool, at::native::and_kernel_cuda(at::TensorIterator &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(bool, bool) (instance 1)]>, unsigned int, bool, (int)4, (int)4>>(T3)"
0.0,196545,5,39309.0,35264.0,34560,53569,8089.0,nvjet_sm103_tst_192x256_64x5_2x2_2cta_h_bz_NNT
0.0,195746,6,32624.3,34352.5,18689,40544,8639.3,nvjet_sm103_tst_192x96_64x7_2x1_2cta_v_bz_TNT
0.0,182369,8,22796.1,24928.0,17344,27169,4390.2,nvjet_sm103_tst_128x160_64x8_4x1_2cta_v_bz_TNT
0.0,173123,96,1803.4,1760.0,1536,2080,135.4,"transformer_engine::context_parallel::thd_partition_indices_kernel(int *, int *, int, int, int, int)"
0.0,145954,1,145954.0,145954.0,145954,145954,0.0,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)2>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)"
0.0,144993,2,72496.5,72496.5,69985,75008,3551.8,nvjet_sm103_tst_192x160_64x6_2x2f_2cta_h_bz_NNT
0.0,143297,2,71648.5,71648.5,56800,86497,20999.0,nvjet_sm103_tst_256x112_64x5_2x2_2cta_h_bz_TNT
0.0,134688,4,33672.0,29296.0,28608,47488,9217.5,nvjet_sm103_tst_128x160_64x8_4x1_2cta_v_bz_NNT
0.0,132129,2,66064.5,66064.5,65441,66688,881.8,nvjet_sm103_tst_192x176_64x6_2x2f_2cta_h_bz_TNT
0.0,109793,1,109793.0,109793.0,109793,109793,0.0,nvjet_sm103_tst_128x416_64x5_2x1_2cta_v_bz_NNT
0.0,95744,2,47872.0,47872.0,47808,47936,90.5,nvjet_sm103_tst_256x128_64x5_2x4f_2cta_h_bz_TNT
0.0,66080,8,8260.0,7952.0,7456,9504,808.0,"void at::native::_scatter_gather_elementwise_kernel<(int)128, (int)8, void at::native::_cuda_scatter_gather_internal_kernel<(bool)0, at::native::OpaqueType<(int)1>, int>::operator ()<at::native::TensorAssign>(at::TensorIterator &, long, long, long, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
0.0,57792,1,57792.0,57792.0,57792,57792,0.0,nvjet_sm103_tst_256x112_64x5_2x2_2cta_h_bz_NNT
0.0,57473,1,57473.0,57473.0,57473,57473,0.0,nvjet_sm103_tst_256x96_64x5_2x1_2cta_v_bz_NNT
0.0,56960,1,56960.0,56960.0,56960,56960,0.0,"void <unnamed>::indexing_backward_kernel<c10::BFloat16, (int)4>(const long *, const long *, const T1 *, T1 *, long, long, long, long, bool)"
0.0,31104,16,1944.0,1984.0,1408,2688,439.5,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<long, long, bool, at::native::<unnamed>::CompareEqFunctor<long>>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
0.0,16704,5,3340.8,3360.0,3264,3392,58.1,"void at::native::<unnamed>::write_indices<long>(long *, at::native::<unnamed>::TensorDims<T1>, int, T1, long *, long)"
0.0,15938,8,1992.3,2016.5,1664,2368,233.6,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::reciprocal_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
0.0,15552,8,1944.0,1920.0,1632,2368,241.7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::sqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
0.0,14496,8,1812.0,1872.0,1536,2048,208.0,"transformer_engine::multi_tensor_l2norm::cleanup(float *, float *, float *, float *, bool, int)"
0.0,14208,8,1776.0,1712.0,1632,2048,142.1,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
0.0,14145,8,1768.1,1712.5,1536,2176,211.4,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<int>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
0.0,13696,1,13696.0,13696.0,13696,13696,0.0,nvjet_sm103_tst_512x112_64x2_2x1_2cta_v_bz_NNT
0.0,13152,8,1644.0,1664.0,1280,2240,305.0,"void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctor_add<int>, std::array<char *, (unsigned long)3>, (int)4, TrivialOffsetCalculator<(int)2, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T4, T5, T6, T7)"
0.0,10176,1,10176.0,10176.0,10176,10176,0.0,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)4>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)"
0.0,3232,1,3232.0,3232.0,3232,3232,0.0,"void at::native::vectorized_elementwise_kernel<(int)2, at::native::BUnaryFunctor<long, long, long, at::native::remainder_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long, long) (instance 1)]>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
0.0,2688,1,2688.0,2688.0,2688,2688,0.0,"void at::native::vectorized_elementwise_kernel<(int)2, at::native::BUnaryFunctor<long, long, long, at::native::binary_internal::div_trunc_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long, long) (instance 1)]>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
0.0,2496,1,2496.0,2496.0,2496,2496,0.0,"void at::native::unrolled_elementwise_kernel<at::native::BUnaryFunctor<long, long, long, at::native::remainder_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long, long) (instance 1)]>, std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T4, T5, T6, T7)"
