k,mean_ms,max_ms,max_over_mean,heaviest_gpu,gpu0_ms,gpu1_ms,gpu2_ms,gpu3_ms,gpu4_ms,gpu5_ms,gpu6_ms,gpu7_ms
112,23.784,23.888,1.004,1,23.538,23.888,23.778,23.795,23.802,23.775,23.836,23.861
113,26.884,26.994,1.004,4,26.721,26.917,26.916,26.935,26.994,26.85,26.791,26.948
114,23.838,23.914,1.003,4,23.553,23.872,23.876,23.913,23.914,23.808,23.863,23.904
115,24.015,24.107,1.004,3,23.758,24.027,24.001,24.107,24.051,24.039,24.061,24.08
116,23.924,24.032,1.005,7,23.663,23.977,23.945,23.968,23.959,23.858,23.987,24.032
117,26.879,27.018,1.005,7,26.668,27.012,26.674,26.838,26.984,26.828,27.011,27.018
118,23.926,24.004,1.003,1,23.712,24.004,23.961,23.988,23.908,23.944,23.908,23.987
119,24.321,24.469,1.006,6,24.121,24.091,24.339,24.43,24.364,24.365,24.469,24.385
120,23.81,23.861,1.002,4,23.591,23.853,23.854,23.835,23.861,23.834,23.818,23.832
121,26.766,26.828,1.002,7,26.626,26.767,26.789,26.785,26.811,26.72,26.805,26.828
122,23.878,23.963,1.004,4,23.656,23.945,23.912,23.863,23.963,23.799,23.961,23.929
123,23.695,23.775,1.003,1,23.495,23.775,23.678,23.721,23.723,23.722,23.729,23.719
124,23.945,24.017,1.003,4,23.631,24.001,23.957,24.001,24.017,23.956,24.001,23.991
125,26.717,26.787,1.003,1,26.614,26.787,26.693,26.735,26.73,26.776,26.684,26.719
126,23.723,23.82,1.004,1,23.532,23.82,23.733,23.771,23.759,23.709,23.775,23.685
127,23.744,23.841,1.004,3,23.485,23.83,23.796,23.841,23.792,23.723,23.76,23.721
128,24.027,24.103,1.003,6,23.789,24.098,24.049,23.95,24.092,24.062,24.103,24.076
129,26.756,26.81,1.002,4,26.573,26.809,26.752,26.776,26.81,26.763,26.78,26.788
130,23.854,23.958,1.004,6,23.608,23.891,23.844,23.858,23.916,23.873,23.958,23.883
131,23.863,23.998,1.006,7,23.584,23.91,23.856,23.882,23.87,23.861,23.942,23.998
132,24.181,24.305,1.005,7,23.908,24.247,24.17,24.038,24.289,24.232,24.257,24.305
133,27.237,27.371,1.005,7,27.019,27.151,27.155,27.252,27.328,27.314,27.31,27.371
134,23.788,23.875,1.004,1,23.591,23.875,23.796,23.805,23.784,23.787,23.859,23.805
135,23.841,23.94,1.004,6,23.461,23.926,23.863,23.894,23.865,23.896,23.94,23.885
136,23.834,23.923,1.004,6,23.637,23.892,23.839,23.876,23.759,23.886,23.923,23.86
137,26.884,27.005,1.004,5,26.673,26.974,26.771,26.955,26.959,27.005,26.764,26.968
138,23.712,23.78,1.003,1,23.528,23.78,23.722,23.726,23.718,23.715,23.74,23.769
139,23.694,23.769,1.003,1,23.541,23.769,23.714,23.742,23.676,23.658,23.713,23.742
140,23.704,23.78,1.003,3,23.462,23.777,23.719,23.78,23.713,23.721,23.749,23.711
141,26.925,27.11,1.007,7,26.776,27.011,26.679,26.949,27.032,26.826,27.019,27.11
142,23.943,24.046,1.004,7,23.68,23.989,23.848,24.018,24.016,23.927,24.022,24.046
143,23.892,23.98,1.004,7,23.662,23.958,23.909,23.949,23.92,23.889,23.868,23.98
144,23.742,23.837,1.004,7,23.484,23.775,23.741,23.784,23.767,23.743,23.802,23.837
145,26.951,27.233,1.01,7,26.465,26.969,26.794,27.015,27.014,27.008,27.108,27.233
146,23.822,23.926,1.004,7,23.628,23.841,23.73,23.854,23.863,23.84,23.899,23.926
147,23.813,23.889,1.003,6,23.595,23.84,23.839,23.87,23.875,23.752,23.889,23.846
148,24.013,24.13,1.005,6,23.76,24.042,23.993,24.094,23.918,24.081,24.13,24.087
149,27.478,27.696,1.008,4,26.776,27.654,27.586,27.397,27.696,27.541,27.521,27.656
150,23.811,23.867,1.002,1,23.577,23.867,23.843,23.837,23.866,23.838,23.819,23.838
151,23.796,23.883,1.004,1,23.563,23.883,23.805,23.872,23.803,23.81,23.851,23.782
152,23.932,24.001,1.003,4,23.711,23.902,23.963,23.943,24.001,23.982,23.976,23.981
153,26.726,26.862,1.005,4,26.5,26.736,26.714,26.785,26.862,26.721,26.729,26.76
154,27.063,27.235,1.006,4,26.836,26.896,26.915,27.137,27.235,27.161,27.153,27.169
155,26.962,27.084,1.005,3,26.78,26.933,27.025,27.084,27.007,27.025,26.949,26.893
