layer,gpu,start_ns,wall_ms
layer:5,4,1062288644,72.102
layer:5,4,24535047625,108.335
layer:5,5,1063344449,70.821
layer:5,5,24534714946,109.094
layer:5,6,1065323028,68.784
layer:5,6,24535163648,109.07
layer:5,7,1063104832,71.11
layer:5,7,24534863242,108.343
layer:6,0,1134432942,65.584
layer:6,0,24316319349,108.748
layer:6,1,1135358837,62.542
layer:6,1,24317161814,108.149
layer:6,2,1136011852,62.199
layer:6,2,24316883768,108.818
layer:6,3,1137155554,61.936
layer:6,3,24317199570,108.587
layer:6,4,1134543749,63.031
layer:6,4,24316982283,107.972
layer:6,5,1134315495,63.002
layer:6,5,24316985318,107.604
layer:6,6,1134250985,62.933
layer:6,6,24317384534,108.226
layer:6,7,1134376975,63.16
layer:6,7,24316593991,108.823
layer:7,0,1200180051,144.493
layer:7,0,24119266596,119.723
layer:7,1,1198071304,147.274
layer:7,1,24120574995,118.007
layer:7,2,1198357929,147.431
layer:7,2,24120525601,118.108
layer:7,3,1199244821,148.044
layer:7,3,24120422473,119.369
layer:7,4,1197728336,146.893
layer:7,4,24120225438,117.838
layer:7,5,1197463534,147.424
layer:7,5,24119986559,118.947
layer:7,6,1197327502,147.334
layer:7,6,24120635307,118.724
layer:7,7,1197700559,146.978
layer:7,7,24120023220,117.953
layer:8,0,1344827307,65.49
layer:8,0,23898836679,110.799
layer:8,1,1345509170,65.162
layer:8,1,23899412795,110.736
layer:8,2,1345940052,64.659
layer:8,2,23898890009,112.127
layer:8,3,1347452562,64.523
layer:8,3,23899426461,110.912
layer:8,4,1344772460,65.649
layer:8,4,23899365859,110.796
layer:8,5,1345041544,64.906
layer:8,5,23899119089,111.593
layer:8,6,1344804221,65.754
layer:8,6,23899473783,111.226
layer:8,7,1344829158,65.118
layer:8,7,23899329658,111.162
layer:9,0,1410462067,79.721
layer:9,0,23689062063,109.701
layer:9,1,1410829931,79.025
layer:9,1,23689787631,108.8
layer:9,2,1410770882,80.336
layer:9,2,23689584403,109.278
layer:9,3,1412128180,78.678
layer:9,3,23689810301,109.254
layer:9,4,1410577161,79.354
layer:9,4,23689666659,108.923
layer:9,5,1410099136,79.448
layer:9,5,23689588358,109.366
layer:9,6,1410703292,80.176
layer:9,6,23689927794,108.935
layer:9,7,1410100021,80.172
layer:9,7,23689368257,109.248
layer:10,0,1490324804,73.788
layer:10,0,23498501659,107.344
layer:10,1,1490003757,74.462
layer:10,1,23499536143,106.689
layer:10,2,1491250114,73.333
layer:10,2,23498792217,108.091
layer:10,3,1490959655,73.914
layer:10,3,23499523591,106.878
layer:10,4,1490078464,73.768
layer:10,4,23498866454,107.824
layer:10,5,1489688426,74.096
layer:10,5,23498795302,107.428
layer:10,6,1491016819,72.624
layer:10,6,23498954646,107.42
layer:10,7,1490412318,73.359
layer:10,7,23498629910,107.784
layer:11,0,1564257490,138.268
layer:11,0,23295170731,112.4
layer:11,1,1564616846,140.734
layer:11,1,23295973712,111.838
layer:11,2,1564751476,140.801
layer:11,2,23295945121,112.308
layer:11,3,1565042653,141.566
layer:11,3,23296157833,111.937
layer:11,4,1563985774,140.833
layer:11,4,23295869961,112.265
layer:11,5,1563923090,141.004
layer:11,5,23295630391,112.009
layer:11,6,1563788384,141.268
layer:11,6,23296116584,111.75
layer:11,7,1563917698,141.041
layer:11,7,23295720965,111.733
layer:12,0,1702660733,69.312
layer:12,0,23094633000,104.732
layer:12,1,1705513080,66.534
layer:12,1,23095295845,105.063
layer:12,2,1705723812,67.133
layer:12,2,23094994329,105.791
layer:12,3,1706767919,66.585
layer:12,3,23095378639,105.61
layer:12,4,1704969170,66.824
layer:12,4,23095144175,105.088
layer:12,5,1705081955,66.831
layer:12,5,23095072024,105.159
layer:12,6,1705194392,66.381
layer:12,6,23095275112,105.143
layer:12,7,1705109933,65.658
layer:12,7,23094908826,105.829
layer:13,0,1772127484,70.481
layer:13,0,22861932581,109.978
layer:13,1,1772195582,71.247
layer:13,1,22862988479,109.426
layer:13,2,1772991254,70.547
layer:13,2,22862953975,109.719
layer:13,3,1773510837,71.071
layer:13,3,22863019151,109.84
layer:13,4,1771932810,70.953
layer:13,4,22862738831,109.541
layer:13,5,1772063298,71.245
layer:13,5,22862627110,109.765
layer:13,6,1771709216,71.259
layer:13,6,22862813323,109.65
layer:13,7,1770905340,71.728
layer:13,7,22862582322,109.296
layer:14,0,1842747114,86.614
layer:14,0,22646998954,113.317
layer:14,1,1843586510,86.148
layer:14,1,22649501422,111.766
layer:14,2,1843688141,86.676
layer:14,2,22647899156,114.244
