ts,idx,used_mib
1786694554,3,241983
1786694554,4,227421
1786694554,5,246645
1786694554,6,244987
1786694554,7,230421
1786694556,0,239145
1786694556,1,240105
1786694556,2,230401
1786694556,3,241983
1786694556,4,227421
1786694556,5,246645
1786694556,6,244987
1786694556,7,230421
1786694559,0,239145
1786694559,1,240105
1786694559,2,230401
1786694559,3,241983
1786694559,4,227421
1786694559,5,246645
1786694559,6,244987
1786694559,7,230421
1786694562,0,239145
1786694562,1,240105
1786694562,2,230401
1786694562,3,241983
1786694562,4,227421
1786694562,5,246645
1786694562,6,244987
1786694562,7,230421
1786694565,0,239145
1786694565,1,240105
1786694565,2,230401
1786694565,3,241983
1786694565,4,227421
1786694565,5,246645
1786694565,6,244987
1786694565,7,230421
1786694567,0,239145
1786694567,1,240105
1786694567,2,230401
1786694567,3,241983
1786694567,4,227421
1786694567,5,246645
1786694567,6,244987
1786694567,7,230421
1786694569,0,239145
1786694569,1,240105
1786694569,2,230401
1786694569,3,241983
1786694569,4,227421
1786694569,5,246645
1786694569,6,244987
1786694569,7,230421
1786694571,0,239145
1786694571,1,240105
1786694571,2,230401
1786694571,3,241983
1786694571,4,227421
1786694571,5,246645
1786694571,6,244987
1786694571,7,230421
1786694574,0,239145
1786694574,1,240105
1786694574,2,230401
1786694574,3,241983
1786694574,4,227421
1786694574,5,246645
1786694574,6,244987
1786694574,7,230421
1786694576,0,239145
1786694576,1,240105
1786694576,2,230401
1786694576,3,241983
1786694576,4,227421
1786694576,5,246645
1786694576,6,244987
1786694576,7,230421
1786694578,0,239145
1786694578,1,240105
1786694578,2,230401
1786694578,3,241983
1786694578,4,227421
1786694578,5,246645
1786694578,6,244987
1786694578,7,230421
1786694580,0,239145
1786694580,1,240105
1786694580,2,230401
1786694580,3,241983
1786694580,4,227421
1786694580,5,246645
1786694580,6,244987
1786694580,7,230421
1786694583,0,239145
1786694583,1,240105
1786694583,2,230401
1786694583,3,241983
1786694583,4,227421
1786694583,5,246645
1786694583,6,244987
1786694583,7,230421
1786694585,0,239145
1786694585,1,240105
1786694585,2,230401
1786694585,3,241983
1786694585,4,227421
1786694585,5,246645
1786694585,6,244987
1786694585,7,230421
1786694587,0,239145
1786694587,1,240105
1786694587,2,230401
1786694587,3,241983
1786694587,4,227421
1786694587,5,246645
1786694587,6,244987
1786694587,7,230421
1786694590,0,239145
1786694590,1,240105
1786694590,2,230401
1786694590,3,241983
1786694590,4,227421
1786694590,5,246645
1786694590,6,244987
1786694590,7,230421
1786694593,0,239145
1786694593,1,240105
1786694593,2,230401
1786694593,3,241983
1786694593,4,227421
1786694593,5,246645
1786694593,6,244987
1786694593,7,230421
1786694595,0,239145
1786694595,1,240105
1786694595,2,230401
1786694595,3,241983
1786694595,4,227421
1786694595,5,246645
1786694595,6,244987
1786694595,7,230421
1786694597,0,239145
1786694597,1,240105
1786694597,2,230401
1786694597,3,241983
1786694597,4,227421
1786694597,5,246645
1786694597,6,244987
1786694597,7,230421
1786694600,0,239145
1786694600,1,240105
1786694600,2,230401
1786694600,3,241983
1786694600,4,227421
1786694600,5,246645
1786694600,6,244987
1786694600,7,230421
1786694602,0,239145
1786694602,1,240105
1786694602,2,230401
1786694602,3,241983
1786694602,4,227421
1786694602,5,246645
1786694602,6,244987
1786694602,7,230421
1786694604,0,239145
1786694604,1,240105
1786694604,2,230401
1786694604,3,241983
1786694604,4,227421
1786694604,5,246645
1786694604,6,244987
1786694604,7,230421
1786694606,0,239145
1786694606,1,240105
1786694606,2,230401
1786694606,3,241983
1786694606,4,227421
1786694606,5,246645
1786694606,6,244987
1786694606,7,230421
1786694609,0,239145
1786694609,1,240105
1786694609,2,230401
