ts,idx,used_mib
1786265090,7,252943
1786265094,0,166423
1786265094,1,152903
1786265094,2,150301
1786265094,3,165463
1786265094,4,269343
1786265094,5,193943
1786265094,6,266103
1786265094,7,252943
1786265096,0,172583
1786265096,1,158803
1786265096,2,155941
1786265096,3,170843
1786265096,4,273503
1786265096,5,161463
1786265096,6,269703
1786265096,7,256263
1786265099,0,177903
1786265099,1,163863
1786265099,2,160741
1786265099,3,175303
1786265099,4,271283
1786265099,5,165423
1786265099,6,273303
1786265099,7,259603
1786265103,0,177903
1786265103,1,163863
1786265103,2,160741
1786265103,3,175303
1786265103,4,259343
1786265103,5,165423
1786265103,6,273303
1786265103,7,259603
1786265106,0,177903
1786265106,1,163863
1786265106,2,160741
1786265106,3,175303
1786265106,4,234523
1786265106,5,165423
1786265106,6,273303
1786265106,7,259603
1786265111,0,177903
1786265111,1,163863
1786265111,2,160741
1786265111,3,175303
1786265111,4,127059
1786265111,5,165423
1786265111,6,273303
1786265111,7,261363
1786265113,0,184063
1786265113,1,169763
1786265113,2,166381
1786265113,3,180683
1786265113,4,140881
1786265113,5,170303
1786265113,6,256003
1786265113,7,264683
1786265117,0,184063
1786265117,1,169763
1786265117,2,166381
1786265117,3,180683
1786265117,4,140881
1786265117,5,170303
1786265117,6,148983
1786265117,7,264683
1786265120,0,184063
1786265120,1,180703
1786265120,2,178821
1786265120,3,180683
1786265120,4,146441
1786265120,5,170303
1786265120,6,134321
1786265120,7,272183
1786265122,0,190203
1786265122,1,186583
1786265122,2,184463
1786265122,3,186063
1786265122,4,151561
1786265122,5,175163
1786265122,6,152321
1786265122,7,212243
1786265125,0,190203
1786265125,1,186583
1786265125,2,184463
1786265125,3,186063
1786265125,4,151561
1786265125,5,175163
1786265125,6,152321
1786265125,7,115795
1786265127,0,190203
1786265127,1,186583
1786265127,2,184463
1786265127,3,186063
1786265127,4,151561
1786265127,5,175163
1786265127,6,152321
1786265127,7,141959
1786265129,0,196363
1786265129,1,192483
1786265129,2,190103
1786265129,3,191443
1786265129,4,156681
1786265129,5,180043
1786265129,6,156941
1786265129,7,146321
1786265131,0,196363
1786265131,1,192483
1786265131,2,190103
1786265131,3,191443
1786265131,4,156681
1786265131,5,180043
1786265131,6,156941
1786265131,7,146321
1786265134,0,196363
1786265134,1,192483
1786265134,2,190103
1786265134,3,191443
1786265134,4,156681
1786265134,5,180043
1786265134,6,156941
1786265134,7,146321
1786265136,0,196363
1786265136,1,192483
1786265136,2,190103
1786265136,3,191443
1786265136,4,156681
1786265136,5,180043
1786265136,6,156941
1786265136,7,146321
1786265139,0,196363
1786265139,1,192483
1786265139,2,190103
1786265139,3,191443
1786265139,4,156681
1786265139,5,180043
